dealerid,leadstatustypename,LeadTypeName,LeadTypeID,CustomerCreatedUTC,LeadCreatedUTC,leadsourcename,SalesPersonFirstName,SalesPersonLastName,firstname,lastname,middlename,email,emailalt,VehicleYear,VehicleMake,VehicleModel,VehicleVIN,VehicleStockNumber,SoldDateUTC,DoNotCall,DoNotEmail,DoNotMail
4282,Sold,Internet,1,12/27/19 16:19,12/27/19 16:19,Edmunds,Theresa Mays,Marinos,Daniel Pittman,Eastman,Cb,hawkinsjustin@michael-flores.biz,jenniferwaters@faulkner-howard.com,2019,Honda,CR-V,2HKRW2H57KH660706,9H1589,12/28/19 22:31,FALSE,TRUE,FALSE
4282,Active,Phone,3,1/15/20 23:02,12/21/23 17:49,Service Drive,Jonathan Williams,Holder,Julia Walters,Mey,,jesse19@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,1/17/20 21:22,1/17/20 21:22,Edmunds,Frederick Harrell,Desrochers,John Allen,Murphy,,thompsonrobert@gomez.org,thompsonrobert@gomez.org,2020,Honda,Pilot,5FNYF6H33LB031364,0H191,1/18/20 21:39,FALSE,TRUE,FALSE
4282,Sold,Internet,1,2/12/20 23:41,7/18/14 21:33,Auto Alert,Frederick Harrell,Desrochers,Shawn Osborn,Boissonneault,N,harmonzachary@faulkner-howard.com,,2014,Honda,Pilot,5FNYF4H53EB049842,4H981,7/19/14 4:00,FALSE,TRUE,FALSE
4282,Sold,Internet,1,2/13/20 14:16,2/10/20 14:10,Podium - Webchat,Benjamin Shelton,Moronta,Barbara Brewer,Fogarty,,maddoxannette@faulkner-howard.com,,2020,Honda,CR-V,2HKRW2H81LH619015,0H442,2/14/20 17:29,FALSE,FALSE,FALSE
4282,Sold,Internet,1,5/11/20 1:43,5/11/20 1:43,Dealer Inspire,Francisco Romero,Pena,Mitchell Payne,Robinson,,jeffrey31@johnston-roberts.com,,2020,Honda,CR-V,2HKRW2H55LH621243,0H469,5/14/20 19:25,FALSE,FALSE,FALSE
4282,,,,5/29/20 18:12,,,Frederick Harrell,LeDuc,Megan Hall,Ford,,kmitchell@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,5/30/20 16:22,2/22/23 19:36,Auto Alert,Michael Ellis,Genao,Alan Wagner,Kim,Chheanghong,brenda02@johnston-roberts.com,,2023,Honda,Civic,2HGFE2F55PH523161,3H297,2/26/23 19:14,FALSE,FALSE,FALSE
4282,,,,7/7/20 17:38,,,Ronald Garcia,Calcano,Brittney Thompson,Ramos,,taylorjamie@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,7/15/20 14:20,2/5/21 14:48,Dealer Inspire,John Lamb,Perez,Kathleen Saunders,Groebe,A,lgomez@young.com,,2020,Honda,CR-V,2HKRW2H87LH699856,0H1560,2/15/21 21:09,FALSE,FALSE,FALSE
4282,,,,7/17/20 21:10,,,Michael Ellis,Genao,Jonathan Hardin,Hinojosa,,,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,8/17/20 22:58,4/5/24 21:11,Truecar/Truecar,Anthony Ruiz,Perez,Allison Carlson,Diaz,,abryant@gomez.org,,2024,Honda,CR-V Hybrid,,,,FALSE,TRUE,FALSE
4282,Sold,Internet,1,8/24/20 18:38,7/30/21 21:34,Target ReVo Mailer,Frederick Harrell,Desrochers,Kristi Martin,Proscurshim,,vlamb@johnston-roberts.com,tpayne@johnston-roberts.com,2021,Honda,Pilot,5FNYF6H7XMB077598,1H907,7/31/21 20:31,FALSE,FALSE,FALSE
4282,Sold,Import,4,8/25/20 19:42,1/28/07 0:00,DMS Sales,Norma Fisher,Ramey,Deanna Munoz,Oketani,,lorrainefloyd@gomez.org,lorrainefloyd@gomez.org,2000,Honda,Accord,1HGCG6691YA115716,7H245-1,1/28/07 5:00,FALSE,FALSE,FALSE
4282,Lost,Phone,3,8/27/20 17:36,6/26/20 14:27,Google Ad Words Sales,Elizabeth Houston,Lemus,Anthony Johnson,Chisholm,A,matthewalexander@gomez.org,matthewalexander@gomez.org,2017,Honda,HR-V,3CZRU6H53HM719793,JC5543,,FALSE,FALSE,FALSE
4282,Bad,Walk-in,2,9/26/20 14:11,2/12/22 15:45,20% mailer,Frederick Harrell,Desrochers,Meghan Henderson,Jacques,,andre98@keller.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,10/16/20 19:26,4/5/24 19:58,AMP - Discuss Lease End,Heather Welch,Buonopane,Mark Gomez,O'connell,N,bburton@johnston-roberts.com,bradyperez@faulkner-howard.com,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,10/28/20 16:02,10/28/20 16:02,Referral,Frederick Harrell,LeDuc,Kathleen Saunders,Bellerose,M,carl05@johnston-roberts.com,,2020,Honda,CR-V,2HKRW2H53LH670361,0H1249S,10/28/20 17:43,FALSE,FALSE,FALSE
4282,Sold,Internet,1,11/6/20 18:13,3/5/22 1:08,BlackBookOnline,Frederick Harrell,Desrochers,Jenny Stafford,Martin,M.,shanethomas@gomez.org,,2022,Honda,HR-V,3CZRU6H56NM747762,2H436,3/7/22 23:14,FALSE,FALSE,FALSE
4282,Sold,Phone,3,11/10/20 18:22,10/20/21 19:10,Service Drive  Auto Alert,Frederick Harrell,Desrochers,Matthew Chandler,Jaquez,G,areyes@johnston-roberts.com,,2021,Honda,Passport,5FNYF8H28MB038539,1H1356,10/20/21 20:25,FALSE,FALSE,FALSE
4282,Sold,Internet,1,11/19/20 19:54,4/17/23 15:47,BlackBookOnline,Michael Ellis,Genao,Kimberly Ballard,Dunn,Patrick,kmalone@estes.com,,2023,Honda,Civic,2HGFE2F58PH542643,3H634,4/24/23 23:04,FALSE,FALSE,FALSE
4282,,,,12/28/20 18:42,,,Frederick Harrell,Desrochers,Jennifer Myers,Desany,,masonchristy@wyatt.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,1/12/21 20:08,10/31/23 15:55,Repeat Customer,Ronald Garcia,Calcano,Sara Lyons,Baron,,riveramary@johnston-roberts.com,jennifersimmons@wright.com,2024,Honda,HR-V,3CZRZ2H72RM702495,3H1031S,10/31/23 17:15,FALSE,FALSE,FALSE
4282,Active,Internet,1,1/23/21 9:08,2/17/24 9:35,Capital One,Leslie Herring,Vaz,Ashley Fuller,Garcia,,christinawilliams@gomez.org,,2024,Honda,Pilot,5FNYG1H40RB041349,4H921,,FALSE,TRUE,FALSE
4282,Bad,Internet,1,2/1/21 20:42,4/5/24 12:26,EDMUNDS TRADE IN,Elizabeth Houston,Lemus,Laura Myers,Winn,Ethel,linda60@faulkner-howard.com,stephenromero@randolph.com,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,2/16/21 23:21,2/16/21 23:21,Dealer Inspire,Michael Ellis,Genao,Paul Morgan,Leite,Moura,ablackburn@moon.com,,2020,Honda,CR-V,2HKRW2H86LH672745,0H1305,2/19/21 21:59,FALSE,FALSE,FALSE
4282,Lost,Internet,1,4/12/21 0:34,1/19/22 6:54,Thirdparty,Elizabeth Houston,Lemus,Steven Pierce,Page,,mejiaashley@johnston-roberts.com,,2022,Honda,CR-V,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,4/12/21 22:10,4/5/24 15:47,Repeat Customer,Jerome Page,Matevosyan,Michael Bryant,Hoeun,S,powelltyler@johnston-roberts.com,,2024,Honda,Civic,2HGFE2F50RH554157,4H959,4/5/24 16:57,FALSE,TRUE,FALSE
4282,Lost,Phone,3,4/14/21 19:03,4/5/24 22:07,Lease End Conquest,Leslie Herring,Vaz,Patrick Johnson,Boyd,A,wanda38@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,4/19/21 15:41,3/22/24 16:38,AMP - Discuss Lease End,Jonathan Williams,Holder,Scott Campbell,Canary,Joseph,paul43@gomez.org,,2021,Honda,Pilot,5FNYF6H23MB015982,LB6387,4/5/24 14:20,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,4/19/21 16:40,4/19/21 16:40,Atamian Honda Website,Frederick Harrell,Desrochers,William Ballard,Lenz-Curran,A,brendacortez@moon.com,,2021,Honda,CR-V Hybrid,7FART6H54ME019521,1H830,4/19/21 17:54,FALSE,FALSE,FALSE
4282,Active,PreviousCustomer,10,4/25/21 12:57,4/4/24 18:12,Repeat Customer,John Lamb,Perez,Heather Hendricks,Carranza,A,markburgess@gomez.org,,2024,Honda,CR-V,2HKRS4H77RH477437,4H1156,,FALSE,FALSE,FALSE
4282,,,,5/6/21 2:15,,,Frederick Harrell,LeDuc,Jason Carroll,Wan,,richardsbrett@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Bad,Internet,1,5/7/21 3:00,4/7/24 1:27,EDMUNDS TRADE IN,Leslie Herring,Vaz,Gregory Carter,Downs,,marcus69@gomez.org,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,5/10/21 19:04,1/20/24 16:38,Ready Automotive Marketing,Emily Blair,Alhado,Christopher Kramer,Ahern,John,ramosmatthew@johnston-roberts.com,,2024,Honda,Accord Sedan,1HGCY1F26RA048826,4H819S,4/4/24 15:13,FALSE,FALSE,FALSE
4282,Lost,Internet,1,5/18/21 17:54,5/18/21 17:54,Thirdparty,Emily Blair,Alhado,Nathan Browning,Dec,,julie31@johnston-roberts.com,,2021,Honda,Civic,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,5/26/21 22:50,4/6/24 20:57,AMP - Discuss Lease End,Theresa Mays,Marinos,Jessica Dodson,Campos-Hernandez,,davidcrystal@moreno.com,,2024,Honda,Civic,2HGFE2F57RH567083,4H1131,4/15/24 23:00,FALSE,FALSE,FALSE
4282,Active,Phone,3,6/9/21 18:38,4/4/24 13:51,AMP - Discuss Lease End,Anthony Ruiz,Perez,Janice Hamilton,Villegas Giraldo,,justin64@moon.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,6/30/21 18:49,1/20/24 12:58,Podium,Leslie Herring,Vaz,Kimberly Spencer,Keo,,james62@johnston-roberts.com,,2018,HONDA,Pilot,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,7/5/21 5:54,4/4/24 14:43,Hds Program Lead - Get E-Price,Leslie Herring,Vaz,Nicole Moore,Mckeown,,cward@young.com,zfields@johnston-roberts.com,2021,Honda,Passport,5FNYF8H54MB022431,4H892-1,,TRUE,FALSE,FALSE
4282,Active,Internet,1,7/18/21 19:15,3/27/24 17:21,Hds Program Lead - Get E-Price,Francisco Romero,Pena,Crystal Smith,Firik,Caglar,erinmccoy@moon.com,,2024,Honda,Odyssey,5FNRL6H94RB032727,4H863,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,7/23/21 0:59,4/5/24 17:25,Atamian Website Sales,Ronald Garcia,Calcano,Kathleen Simon,Mikhailov,,,,2024,Honda,Passport,5FNYF8H56RB014631,4H1176,4/6/24 16:20,FALSE,FALSE,FALSE
4282,,,,7/25/21 19:53,,,John Lamb,Perez,Steven Hill,Dube,J,rubiofrank@miller-west.info,johnny59@reilly.biz,,,,,,,TRUE,TRUE,FALSE
4282,Active,Phone,3,8/9/21 16:34,2/4/23 17:20,Service Drive,Emily Blair,Alhado,Eric Vasquez,Miranda,Rossana,james66@johnston-roberts.com,,2023,Honda,CR-V Awd,,,,FALSE,FALSE,FALSE
4282,,,,8/14/21 21:25,,,Theresa Mays,Marinos,Thomas Jenkins,Sayers,Otis,orowe@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,,,,8/24/21 19:21,,,Jonathan Williams,Holder,Melissa Carson,Baek,,kgomez@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,8/27/21 21:05,4/4/24 15:30,Dealer Inspire Credit App:Partial,Jonathan Williams,Holder,Michael Murphy,Greenwood,A,sanderssamantha@johnston-roberts.com,sanderssamantha@johnston-roberts.com,2024,Honda,Civic,2HGFE2F54RH545672,4H876,4/4/24 17:01,FALSE,FALSE,FALSE
4282,Lost,Phone,3,8/29/21 19:45,1/22/23 20:51,Service Drive,Francisco Romero,Pena,Brad Hancock,Sierra,,adam31@moon.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,10/1/21 15:19,10/1/21 15:19,Location,Emily Blair,Alhado,Kaitlin Edwards,Ayirebi,,edwardsrebecca@johnston-roberts.com,,2017,Mercedes-Benz,GLA 250,WDCTG4GBXHJ365678,RL5720-2,10/1/21 16:08,FALSE,FALSE,FALSE
4282,Sold,Internet,1,10/2/21 18:54,10/2/21 18:54,Cargurus,Frederick Harrell,Desrochers,Dr. Denise Lambert,Garcia,,richardtorres@moreno.com,,2019,Honda,Accord,1HGCV1F31KA162028,1H1140-1,10/3/21 17:31,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,10/28/21 17:34,10/28/21 17:34,Location,Benjamin Shelton,Moronta,Calvin Anderson,Martinez,,tthornton@moreno.com,,2019,Honda,Accord,1HGCV2F39KA015932,RL5833,10/28/21 18:42,FALSE,TRUE,FALSE
4282,Bad,Walk-in,2,10/30/21 13:20,4/5/24 18:20,Employee,Michael Ellis,Genao,Henry Myers,Espinal,,blairapril@gomez.org,blairapril@gomez.org,,,,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,11/5/21 18:56,4/5/24 20:26,EDMUNDS TRADE IN,Anthony Ruiz,Perez,Melissa Terry,Pena,,wherring@johnston-roberts.com,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,11/10/21 16:45,11/8/21 23:53,Service Drive  Auto Alert,Theresa Mays,Marinos,Robin Miller,Valenzuela,Emilio,lisaharris@gomez.org,mark44@moreno.com,,,,,,,FALSE,TRUE,FALSE
4282,,,,11/27/21 21:07,,,Frederick Harrell,Desrochers,Joyce Kent,Mendez,,ctran@moon.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,12/11/21 19:31,3/4/23 14:19,Auto Alert,Norma Fisher,Ramey,Cassandra Hunt,Cloutier,Anthony,lisa13@gomez.org,,2023,Honda,Passport,5FNYF8H61PB012405,3H321,3/4/23 17:09,FALSE,TRUE,FALSE
4282,Active,Phone,3,12/12/21 18:59,4/4/24 20:45,Service Drive,Jonathan Williams,Holder,Joyce Allen,Bacevicius,,tboyd@johnston-roberts.com,,2024,Honda,Accord Sedan,1HGCY1F35RA000596,4H720L-1,,FALSE,FALSE,FALSE
4282,Active,Phone,3,12/23/21 21:44,4/3/24 21:27,Referral,Jerome Page,Matevosyan,Matthew Alvarez,Uditnarain,,stephenslori@johnston-roberts.com,,2024,Honda,Civic Hatchback,19XFL1H78RE018694,4H1030,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,12/30/21 15:05,6/17/23 20:52,Location,Jonathan Williams,Holder,Robert Miller,You,,klawson@johnston-roberts.com,yrogers@johnston-roberts.com,2020,Honda,Accord,1HGCV1F54LA126921,3H572SS1,6/18/23 17:12,FALSE,FALSE,FALSE
4282,Lost,Internet,1,1/2/22 17:45,4/2/24 17:02,EDMUNDS TRADE IN,Benjamin Shelton,Moronta,Christopher York,Valentino,N,vanessa12@wyatt.com,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Lost,Walk-in,2,1/2/22 18:15,1/2/22 18:15,Location,Frederick Harrell,LeDuc,Alexander Gross,Antala,Lalji,morgancathy@gomez.org,,2022,Honda,Pilot,5FNYF6H27NB028560,2H354,,FALSE,TRUE,FALSE
4282,,,,1/5/22 17:13,,,Elizabeth Houston,Lemus,Matthew Hale,Palomino,,mbuck@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,1/6/22 17:49,4/1/24 21:58,Service Drive,Leslie Herring,Vaz,Michelle Howard,Pratt,,russellscott@johnston-roberts.com,emily97@moon.com,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,2/20/22 19:09,3/26/24 18:02,AMP - Discuss Lease End,Jeremy Wood,Torra,Andre Lang,Erickson,D,stacybrown@faulkner-howard.com,martinezmichael@johnston-roberts.com,2024,Honda,Civic Sedan,2HGFE2F53RH550524,4H945,4/3/24 14:59,FALSE,FALSE,FALSE
4282,Active,Phone,3,2/22/22 16:03,1/19/24 17:39,Atamian Honda Website,Michael Ellis,Genao,Luis Valdez,Joseph,J,klawson@johnston-roberts.com,yrogers@johnston-roberts.com,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,2/23/22 22:14,2/23/22 22:14,BlackBookOnline,Emily Blair,Alhado,Jesus Spencer,Ebert,M,dalvarez@moreno.com,qgibbs@gomez.org,2019,Honda,Accord,1HGCV1F17KA169855,2H121-1,3/11/22 22:22,FALSE,FALSE,FALSE
4282,Active,Internet,1,3/1/22 22:49,3/12/24 20:35,EDMUNDS TRADE IN,Emily Blair,Alhado,Jose Copeland,Nova,,cookstephanie@johnston-roberts.com,,2024,Honda,CR-V Hybrid,5J6RS6H94RL030891,4H994S,,FALSE,FALSE,FALSE
4282,,,,3/3/22 16:26,,,Norma Fisher,Ramey,Andrew Stout,Robenek,,,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,3/9/22 21:21,4/8/24 14:04,Service Drive,Jonathan Williams,Holder,Donna Johnson,Pal,,jmorgan@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,3/19/22 13:17,10/27/22 17:53,Service Drive,Jonathan Williams,Holder,Caitlyn Maxwell,Kandukuri,,daniellesanchez@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,3/19/22 13:59,4/1/24 22:41,AMP - Opportunity List,Michael Ellis,Genao,Lori Dougherty,Gonzales,M,obenjamin@gomez.org,,2024,Honda,Pilot,5FNYG1H7XRB044785,4H969,,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,3/29/22 21:15,4/2/24 22:08,Google Page,Ronald Garcia,Calcano,Amanda Allen,Olivo,Carolina,mark35@moon.com,,2020,Ford,Edge,2FMPK4K99LBB37514,AZ6313,,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,4/13/22 20:36,4/8/24 13:25,Service,Jonathan Williams,Holder,Shawn Ford,Sinha,,paultownsend@johnston-roberts.com,,2016,Honda,Pilot,5FNYF6H03GB123652,4H1122-1,,FALSE,FALSE,FALSE
4282,Active,Internet,1,4/14/22 23:26,4/1/24 5:45,Honda Dealer Assoc Ahm -,Heather Welch,Buonopane,Kevin Mcdaniel,Rivera,,zoesmith@johnston-roberts.com,,2024,Honda,Civic,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,5/1/22 16:51,2/26/24 17:56,Atamian Honda Website,Benjamin Shelton,Moronta,Katrina Johnson,Tierney,E,berrydylan@johnston-roberts.com,,2021,Honda,Accord,1HGCV1F55MA088777,4H625-1,2/26/24 19:41,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,5/8/22 18:03,5/8/22 18:03,Atamian Honda Website,Benjamin Shelton,Moronta,Richard French,Lantigua,,rgraham@johnston-roberts.com,,2022,Honda,HR-V,3CZRU6H13NM772924,2H718,5/14/22 20:19,FALSE,FALSE,FALSE
4282,Active,Internet,1,5/9/22 20:03,4/4/24 3:29,EDMUNDS TRADE IN,Benjamin Shelton,Moronta,David Taylor,Gaspar De Gouveia,Rubin,amandajones@moreno.com,,2024,Honda,Civic Sedan,2HGFE1F77RH325213,4H903,,FALSE,FALSE,FALSE
4282,,,,5/11/22 16:23,,,Michael Ellis,Genao,Matthew Church,Sarom,,phuang@moreno.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,6/17/22 13:49,1/26/23 18:25,Referral,Michael Ellis,Genao,Danny Foster,Long,,lsanders@johnston-roberts.com,,2020,Honda,CR-V,2HKRW2H28LH647230,3H174-1,1/26/23 20:12,FALSE,FALSE,FALSE
4282,,,,6/18/22 14:25,,,Jessica Thompson,Ferreira,David Hill,Barwal,,amy99@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,7/22/22 15:33,4/23/24 13:32,Service Drive,Elizabeth Houston,Lemus,Sherri Hill,Rojan Chandran,,michelle61@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,7/25/22 12:15,8/2/23 19:47,Service Drive,Elizabeth Houston,Lemus,Sarah Thomas,Roxas,,ajohnson@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,8/4/22 17:49,7/25/20 16:22,Repeat Customer,Frederick Harrell,Desrochers,Vanessa Hamilton,Ouk,,reevescassandra@gomez.org,,2020,Honda,Pilot,5FNYF6H57LB038416,0H322,7/25/20 18:57,FALSE,FALSE,FALSE
4282,Sold,Internet,1,8/5/22 20:48,10/7/18 23:09,Edmunds Price Promise,John Lamb,Perez,Gilbert Jenkins,Mcneil,Y,kathleen15@wyatt.com,,2018,Honda,Pilot,5FNYF6H5XJB070192,8H1288,10/10/18 23:22,FALSE,FALSE,FALSE
4282,Active,Internet,1,8/14/22 19:58,4/4/24 2:53,Thirdparty Honda -,Elizabeth Houston,Lemus,Mark Miranda,Quinones,,gonzalezsusan@johnston-roberts.com,jennifernguyen@johnston-roberts.com,2024,Honda,Civic,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,8/15/22 20:22,8/15/22 20:23,20% mailer,Emily Blair,Alhado,Andrew Arnold,Rivera,Zoamy,flemingjoseph@johnston-roberts.com,,2022,Honda,Accord,1HGCV1F18NA069221,2H1036,8/15/22 22:50,FALSE,FALSE,FALSE
4282,Active,Phone,3,8/17/22 0:17,4/1/24 20:31,Service Drive,Leslie Herring,Vaz,Hannah Anderson,Deshpande,,gabriel69@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,8/18/22 11:51,1/24/13 14:39,E Pricer - Dealer.Com Website,Frederick Harrell,LeDuc,Billy Page,Patel,M,stricklandamy@gomez.org,,2013,Honda,Accord,1HGCR2F3XDA067643,3H305,1/28/13 5:00,FALSE,FALSE,FALSE
4282,Active,Phone,3,9/14/22 23:24,3/13/24 15:01,Repeat Customer,Jerome Page,Matevosyan,Caroline Clark,Geoffroy,Lee,anthonytaylor@gomez.org,,2024,Honda,Accord Sedan,1HGCY1F34RA027109,4H673,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,9/21/22 18:15,10/16/23 14:47,Repeat Customer,Jerome Page,Matevosyan,Steven Hanson IV,Caldwell,Vanson,rachel58@sutton-lang.biz,rachel58@sutton-lang.biz,2024,Honda,PROLOGE,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,9/22/22 17:11,9/22/22 17:11,Thirdparty Honda,Elizabeth Houston,Lemus,Kim Thomas,Tran,,vrollins@johnston-roberts.com,,2022,Honda,CR-V,,,,FALSE,FALSE,FALSE
4282,,,,10/6/22 20:16,,,Francisco Romero,Pena,Cynthia Melendez,Nguyen,,ereed@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,10/10/22 18:48,10/10/22 18:48,Cars.com,Frederick Harrell,Desrochers,Traci Forbes,Staco,,vegaeric@johnston-roberts.com,,2019,Honda,HR-V,3CZRU6H18KM736691,CV6034,10/10/22 21:08,FALSE,FALSE,FALSE
4282,,,,10/14/22 19:37,,,Jonathan Williams,Holder,Kyle Bush,Khalil,,terrydeborah@johnston-roberts.com,caitlinmorrison@johnston-roberts.com,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,10/18/22 14:57,10/17/22 23:40,Service Drive,Francisco Romero,Pena,Debra Dennis,Workman,,staffordlisa@bennett.com,rflores@faulkner-howard.com,2022,Honda,Pilot,5FNYF6H57NB087411,2H1187,,TRUE,TRUE,FALSE
4282,,,,10/25/22 21:00,,,Francisco Romero,Pena,Kevin King,Deahl,,oburnett@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,11/5/22 13:35,,,Jonathan Williams,Holder,Kristina Wilcox,Cruz,,deleonwilliam@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,11/8/22 15:50,,,Francisco Romero,Pena,Allison Day,Jones,,natalieholmes@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,11/14/22 21:21,11/14/22 21:21,Atamian Honda Website,Frederick Harrell,LeDuc,Christine Erickson,Joseph,Arminthe,lbaker@johnston-roberts.com,,2019,Honda,Civic,2HGFC2F8XKH590816,2H1158-1,11/16/22 22:29,FALSE,FALSE,FALSE
4282,,,,12/2/22 18:07,,,Ronald Garcia,Calcano,James Mcclure,Martin,,hendrickssarah@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,12/4/22 21:20,12/4/22 21:20,Truecar (Zag),Frederick Harrell,Desrochers,Kevin Cook,Shah,Suresh,nwilliams@johnston-roberts.com,adamswilliam@johnston-roberts.com,2022,Honda,Pilot,5FNYF6H69NB093977,2H1233,12/4/22 22:58,FALSE,FALSE,FALSE
4282,Lost,Internet,1,12/9/22 13:53,12/9/22 9:37,BlackBookOnline,Elizabeth Houston,Lemus,Jennifer Baker,Demello,,ambermoore@moon.com,,2022,Honda,Civic,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,12/13/22 17:28,5/30/23 17:55,Service Drive,Michael Ellis,Genao,Sandra Thomas,Nombu-Acha,Roudrigue,riverstimothy@johnston-roberts.com,,2023,Honda,Pilot,5FNYG1H73PB034726,3H730,,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,12/16/22 21:11,4/1/24 17:58,Repeat Customer,Michael Ellis,Genao,Joyce Kent,Medina,Carlos,qhawkins@moon.com,,2024,Honda,Accord Hybrid,1HGCY2F53RA037251,4H869S,,FALSE,FALSE,FALSE
4282,,,,12/23/22 19:00,,,Elizabeth Houston,Lemus,Dr. Edward Ward,Kuo,,taylormichelle@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,1/10/23 15:35,,,John Lamb,Perez,Breanna Hansen,Driouch,,johnsonrichard@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,1/21/23 20:39,1/21/23 20:39,Auto Alert,Michael Ellis,Genao,Lindsay Klein,Cano,,velazquezanita@johnston-roberts.com,,2023,Honda,HR-V,3CZRZ2H34PM730843,3H286,3/1/23 22:27,FALSE,FALSE,FALSE
4282,Bad,Internet,1,2/1/23 15:13,4/5/24 1:47,EDMUNDS TRADE IN,Anthony Ruiz,Perez,Grace Davis,Labbe,,allentyler@johnston-roberts.com,joshua07@faulkner-howard.com,1900,None,None,,,,FALSE,TRUE,FALSE
4282,Sold,Walk-in,2,2/18/23 19:23,2/18/23 19:23,Location,Theresa Mays,Marinos,Troy House,Mize,Lynne,jonesashley@johnston-roberts.com,,2023,Honda,Civic,19XFL1G86PE007636,3H582,4/1/23 17:28,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,3/6/23 15:46,3/6/23 15:46,Atamian Honda Website,John Lamb,Perez,Jacob James,Rodrigues,Oliveira,jesseboyle@johnston-roberts.com,,2020,Honda,Accord,1HGCV1F10LA032225,2H1303-1,3/7/23 18:28,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,3/9/23 0:57,4/1/24 13:44,Repeat Customer,Jessica Thompson,Ferreira,Caroline Clark,Forte,,ykeller@johnston-roberts.com,ykeller@johnston-roberts.com,,,,,,,FALSE,FALSE,FALSE
4282,,,,3/12/23 5:25,,,Michael Ellis,Genao,Jennifer Myers,Ng,,justin92@gomez.org,,,,,,,,FALSE,FALSE,FALSE
