dealerid,leadstatustypename,LeadTypeName,LeadTypeID,CustomerCreatedUTC,LeadCreatedUTC,leadsourcename,SalesPersonFirstName,SalesPersonLastName,firstname,lastname,middlename,email,emailalt,VehicleYear,VehicleMake,VehicleModel,VehicleVIN,VehicleStockNumber,SoldDateUTC,DoNotCall,DoNotEmail,DoNotMail
4282,Bad,Internet,1.0,4/2/24 12:01,4/2/24 12:01,"Carfax, Inc",Heather Welch,Buonopane,Pamela Parks,Salazar,,silvadaniel@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/2/24 13:03,4/2/24 13:03,AutoTrader.com,Heather Welch,Buonopane,Victor Phillips,Ricci,,cohenronald@faulkner-howard.com,,2022.0,GMC,Savana Cargo Van,1GTW7AFP9N1176837,AZ6365,,False,False,False
4282,Active,Internet,1.0,4/2/24 13:30,4/2/24 13:30,Truecar/American Express,Heather Welch,Buonopane,Brian Kelly,Waldron,,smithcathy@johnston-roberts.com,,2024.0,Honda,CR-V,7FARS4H29RE018854,4H1127,,False,False,False
4282,Lost,Internet,1.0,4/2/24 13:30,4/2/24 13:30,Cargurus,Heather Welch,Buonopane,Christopher Kramer,Lynch,,pamelarussell@johnston-roberts.com,,2022.0,Ford,Mustang,1FATP8UH0N5119626,AZ6345,,False,True,False
4282,,,,4/2/24 13:42,,,Jerome Page,Matevosyan,Karen Johnson,Perullo,,,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/2/24 13:47,4/2/24 13:47,"Carfax, Inc",Heather Welch,Buonopane,Brenda Warner,Hoyt,,brandongutierrez@gomez.org,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/2/24 14:05,4/2/24 14:05,Thirdparty Honda -,Heather Welch,Buonopane,Alyssa George,Parmar,,uanderson@johnston-roberts.com,,2023.0,Honda,Accord,,,,False,False,False
4282,Active,Walk-in,2.0,4/2/24 14:09,4/2/24 14:09,Referral,Michael Ellis,Genao,Jessica Thompson,Galeano Soto,Angel,richard80@moon.com,,2024.0,Honda,CR-V Hybrid,2HKRS6H83RH809345,4H1085,,False,False,False
4282,Lost,Walk-in,2.0,4/2/24 15:21,4/2/24 15:21,Location,Francisco Romero,Pena,Jill Daniels,Rosa,r,,,2021.0,Honda,CR-V,2HKRW2H26MH625194,4H798S-1,,False,False,False
4282,Sold,Walk-in,2.0,4/2/24 15:25,4/2/24 15:25,Atamian Honda Website,Jerome Page,Matevosyan,Stephanie Newman,Pan,,johnny60@sosa.com,,2021.0,Honda,CR-V,2HKRW2H23MH654569,4H598-1,4/2/24 15:56,False,False,False
4282,Active,Internet,1.0,4/2/24 15:33,4/2/24 15:33,Hds Program Lead - Get E-Price,Heather Welch,Buonopane,James Phillips,Leva,,millskimberly@johnston-roberts.com,,2023.0,Honda,Ridgeline,5FPYK3F72PB063428,3H1056,,False,False,False
4282,Sold,Referral,9.0,4/2/24 16:54,4/2/24 16:54,Location,Jessica Thompson,Ferreira,Kaitlin Gregory,Buote,Paul,,,2024.0,Honda,Pilot,5FNYG1H7XRB044785,4H969,4/5/24 16:44,False,False,False
4282,Sold,Internet,1.0,4/2/24 17:10,4/2/24 17:10,Hds Program Lead - Get E-Price,John Lamb,Perez,Margaret Moore,Forscher,Burton,marissaromero@johnston-roberts.com,,2024.0,Honda,CR-V Hybrid,2HKRS6H88RH808708,4H1048,4/4/24 23:12,False,False,False
4282,Active,Phone,3.0,4/2/24 17:23,4/2/24 17:23,Instagram,Ronald Garcia,Calcano,Ashley Cook,Gabin,,mary59@moon.com,,2021.0,Honda,CR-V,2HKRW2H26MH625194,4H798S-1,,False,False,False
4282,Active,Phone,3.0,4/2/24 17:57,4/2/24 17:57,Referral,Frederick Harrell,LeDuc,Angelica Clark,Pheng,,,,2022.0,Honda,HR-V,3CZRU6H33NM741643,AZ6324,,False,False,False
4282,Sold,Internet,1.0,4/2/24 18:19,3/23/24 21:57,Podium - Webchat,Jerome Page,Matevosyan,Rachel Moore,Atherholt,,frivera@estes.com,fnichols@stark.org,2023.0,Honda,Ridgeline,5FPYK3F57PB068736,3H1065,4/6/24 18:25,False,False,False
4282,,,,4/2/24 19:38,,,Jerome Page,Matevosyan,Jeffrey Frank,Caount,,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/2/24 20:17,4/2/24 20:17,Hds Program Lead - Get E-Price,Heather Welch,Buonopane,Kristen Stone,Pham,,douglasross@johnston-roberts.com,,2024.0,Honda,Civic Si,2HGFE1E51RH474362,4H1136,,False,False,False
4282,,,,4/2/24 20:40,,,Jonathan Williams,Holder,Emily Suarez,Zayis,,ericcruz@johnston-roberts.com,,,,,,,,False,False,False
4282,Sold,Phone,3.0,4/2/24 20:54,4/2/24 20:41,Atamian Honda Website,Michael Ellis,Genao,Mary Warren,Gonzalez,,michael76@johnston-roberts.com,julie97@moon.com,2024.0,Honda,CR-V Hybrid,2HKRS6H9XRH809433,4H843S,4/3/24 22:51,False,False,False
4282,Active,Phone,3.0,4/2/24 21:13,4/2/24 21:13,Location,Jonathan Williams,Holder,Crystal Shaw,Benoit,James,xharrington@johnston-roberts.com,,2016.0,Honda,Civic Sedan,2HGFC2F52GH572274,AZ6363,,False,False,False
4282,Sold,Internet,1.0,4/2/24 21:14,4/2/24 21:14,EDMUNDS TRADE IN,Emily Blair,Alhado,Jose Wright,Vieira,Elisa,alvarezmicheal@gomez.org,,2024.0,Honda,HR-V,3CZRZ2H30RM765141,4H981,4/4/24 20:21,False,False,False
4282,Lost,Internet,1.0,4/2/24 21:17,4/2/24 21:17,"Carfax, Inc",Leslie Herring,Vaz,Dana Johnson,Patterson,,villegasashley@estes.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/2/24 21:35,4/2/24 21:35,"Carfax, Inc",Anthony Ruiz,Perez,Joyce Kent,Ramirez,,dunlaphector@johnston-roberts.com,,2019.0,Honda,CR-V,2HKRW2H59KH676289,AZ6321,,False,False,False
4282,Active,Phone,3.0,4/2/24 21:40,4/2/24 21:40,Atamian Honda Website,Anthony Ruiz,Perez,John Rocha,Pimentel,,psmith@johnston-roberts.com,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/2/24 22:15,4/2/24 22:15,Dealer Inspire Credit App:Partial,Leslie Herring,Vaz,Martha Woods,De Oliveira,,frances20@moreno.com,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/2/24 22:16,4/2/24 22:16,Hds Program Lead - Get E-Price,Anthony Ruiz,Perez,Karen Barrett,Patel,,marissadominguez@johnston-roberts.com,,2022.0,Honda,CR-V,2HKRW2H52NH607691,2H250,,False,False,False
4282,Bad,Internet,1.0,4/2/24 23:49,4/2/24 23:49,EDMUNDS TRADE IN,Anthony Ruiz,Perez,Lauren Lewis,Mazda,,mannyolanda@johnston-roberts.com,,1900.0,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 0:39,4/3/24 0:39,Dealer Inspire - Website,Elizabeth Houston,Lemus,Vanessa Thompson,Siphanthone,,ustewart@johnston-roberts.com,,2018.0,Mercedes-Benz,CLA,WDDSJ4GB0JN696633,4H634-1,,False,False,False
4282,Bad,Internet,1.0,4/3/24 2:56,4/3/24 2:56,Truecar/Sams Club,Elizabeth Houston,Lemus,Amy Jackson,Donaghy,,obradley@gomez.org,,2024.0,Honda,Odyssey,,,,False,False,False
4282,Sold,Internet,1.0,4/3/24 3:38,4/3/24 3:39,Hds Program Lead - Get E-Price,Ronald Garcia,Calcano,Gregory Carter,Twomey,S,parker33@hunt.com,,2023.0,Honda,Ridgeline,5FPYK3F18PB057807,AZ6343,4/4/24 19:13,False,False,False
4282,Active,Internet,1.0,4/3/24 9:34,4/3/24 9:34,"Carfax, Inc",Elizabeth Houston,Lemus,Brian Scott,Rosario Jorge,,sydney89@johnston-roberts.com,,2017.0,Honda,Accord Sedan,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 12:02,4/3/24 12:02,Cargurus - Digital Deal,Elizabeth Houston,Lemus,Gregory Carter,Wood,,sheri39@johnston-roberts.com,,2021.0,Honda,Civic Type R,SHHFK8G73MU204092,4H801-1,,False,False,False
4282,Active,Internet,1.0,4/3/24 13:45,4/3/24 13:45,Hds Program Lead - Get E-Price,Elizabeth Houston,Lemus,Mark Morris,Scott,,meganscott@johnston-roberts.com,,2024.0,Honda,CR-V,2HKRS4H78RH474126,4H1122,,False,False,False
4282,Active,Internet,1.0,4/3/24 14:41,4/3/24 14:41,"Carfax, Inc",Elizabeth Houston,Lemus,Michael Carlson,Heldenbergh,,scastillo@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 14:45,4/3/24 14:45,EDMUNDS TRADE IN,Elizabeth Houston,Lemus,Hunter Wright,Callery,,fernandezrebecca@johnston-roberts.com,,1900.0,,,,,,False,False,False
4282,Active,Phone,3.0,4/3/24 14:53,4/3/24 14:53,Atamian Honda Website,Benjamin Shelton,Moronta,Steven Henderson,Ojera,,,,2015.0,Subaru,Outback,4S4BSAFC0F3297588,4H1126-1,,False,False,False
4282,Lost,Referral,9.0,4/3/24 14:54,4/3/24 14:54,Referral,Donald Harris,Vonkahle,Emily Smith,Referral,,,,,,,,,,False,False,False
4282,,,,4/3/24 14:58,,,Benjamin Shelton,Moronta,Craig Guerra,Mcconell,,gmiller@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 15:00,4/3/24 15:00,Hds Program Lead - Get E-Price,Frederick Harrell,LeDuc,John Cervantes,Brimmer,,hbrown@moon.com,,2024.0,Honda,Pilot,,,,False,False,False
4282,Active,Walk-in,2.0,4/3/24 15:15,4/3/24 15:15,Location,Michael Ellis,Genao,Felicia Moore,Chhim,,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 15:15,4/3/24 15:15,"Carfax, Inc",Elizabeth Houston,Lemus,Nathan Kim,A Tokola,,efarrell@faulkner-howard.com,,,,,,,,False,False,False
4282,Lost,Walk-in,2.0,4/3/24 15:17,4/3/24 15:17,Location,Jessica Thompson,Ferreira,John Cervantes,Carter,Marie,,,2024.0,Honda,CR-V Hybrid,2HKRS6H57RH808639,4H1049,,False,False,False
4282,Sold,Walk-in,2.0,4/3/24 15:23,4/3/24 15:23,Repeat Customer,Francisco Romero,Pena,Tracy Davis,Anastasiadis,J,cowankristy@johnston-roberts.com,,2024.0,Honda,Odyssey,5FNRL6H81RB040694,4H1009,4/3/24 16:54,False,False,False
4282,Active,Internet,1.0,4/3/24 15:24,4/3/24 15:24,AutoTrader.com,Elizabeth Houston,Lemus,William Bond,Owen,,stephanie91@johnston-roberts.com,,2024.0,Honda,Accord,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 15:58,4/3/24 15:58,Podium - Webchat,Elizabeth Houston,Lemus,Cynthia Williams,Miller,,colonjessica@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Phone,3.0,4/3/24 16:07,4/4/24 20:55,Service Drive,John Lamb,Perez,Christopher York,Burke,J,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 17:15,4/3/24 17:15,Podium - Webchat,Elizabeth Houston,Lemus,Kevin Myers,Huynh,,kelseyjohnston@gomez.org,kelseyjohnston@gomez.org,,,,,,,False,False,False
4282,Active,Walk-in,2.0,4/3/24 18:03,4/3/24 18:03,Location,Benjamin Shelton,Moronta,Lisa Mullen,Copa Guznay,Daniel,joshuamoore@johnston-roberts.com,,2021.0,Honda,CR-V,2HKRW2H85MH628088,4H1063-1,,False,False,False
4282,,,,4/3/24 18:05,,,Benjamin Shelton,Moronta,Nancy Collins,Yaotibug,,brittanyperez@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 18:41,4/3/24 18:41,Truecar/Autoweb,Elizabeth Houston,Lemus,Christopher York,Maher,,nancyscott@gomez.org,,2023.0,Honda,Ridgeline,5FPYK3F18PB057807,AZ6343,,False,False,False
4282,,,,4/3/24 19:01,,,Benjamin Shelton,Moronta,Brianna Jensen,Tineo,,,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/3/24 19:21,4/3/24 19:21,Thirdparty Honda -,Heather Welch,Buonopane,Chad Bridges,Costa,,ldickson@moreno.com,,2024.0,Honda,Accord,,,,False,False,False
4282,,,,4/3/24 19:35,,,Benjamin Shelton,Moronta,Kevin Bell,Wei,,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/3/24 22:53,4/3/24 22:53,Truecar/Truecar,Heather Welch,Buonopane,Megan Campos,Khan,,christopher94@johnston-roberts.com,,2024.0,Honda,Civic Sedan,2HGFE2F51RH559027,4H1051,,True,False,False
4282,Lost,Internet,1.0,4/3/24 23:43,4/3/24 23:43,Podium - Webchat,Elizabeth Houston,Lemus,Nancy Smith,Ware,,,,2024.0,Honda,CR-V Hybrid,5J6RS6H91RL032341,4H1093S,,False,False,False
4282,Active,Walk-in,2.0,4/4/24 10:42,4/4/24 10:42,Instagram,Ronald Garcia,Calcano,Joyce Kent,Morel,,madisonyang@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/4/24 11:28,4/4/24 11:28,"Carfax, Inc",Elizabeth Houston,Lemus,Jennifer Thomas,Ruiz Rodriguez,,gordonstefanie@moon.com,,2021.0,Jeep,Grand Cherokee,1C4RJFBG6MC507233,AZ6297,,False,False,False
4282,Active,Internet,1.0,4/4/24 13:16,4/4/24 13:16,Thirdparty Honda -,Leslie Herring,Vaz,Joyce Beck,Walton,,phall@johnston-roberts.com,,2024.0,Honda,Accord,,,,False,False,False
4282,Active,Internet,1.0,4/4/24 13:54,4/4/24 13:54,EDMUNDS TRADE IN,Elizabeth Houston,Lemus,Brittney Thompson,C Vasquez,C,emma31@johnston-roberts.com,,1900.0,,,,,,False,False,False
4282,Bad,Internet,1.0,4/4/24 15:41,4/4/24 15:41,Dealer Inspire Credit App:Partial,Elizabeth Houston,Lemus,Dillon Ryan,De Jesus Bravim Fusco,Paula,paula17@burgess.com,,,,,,,,False,False,False
4282,,,,4/4/24 15:45,,,Leslie Herring,Vaz,Claudia Tran,Falcone,T,,,,,,,,,False,False,False
4282,Active,Phone,3.0,4/4/24 15:55,4/4/24 15:55,Facebook,Ronald Garcia,Calcano,James Finley,Rojo,,blackdillon@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Phone,3.0,4/4/24 17:20,4/4/24 17:20,Atamian Honda Website,Suzanne Thomas,Espinosa,Nicholas Lee,Gerry,,,,,,,,,,False,False,False
4282,,,,4/4/24 18:17,,,Theresa Mays,Marinos,Tyler Anderson,Bell,,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/4/24 18:52,4/4/24 18:52,Honda Dealer Assoc Ahm -,Leslie Herring,Vaz,Nancy Baker,Knox,,nicholas05@johnston-roberts.com,,2024.0,Honda,Pilot,,,,False,False,False
4282,Active,Phone,3.0,4/4/24 19:24,4/4/24 19:24,Repeat Customer,Leslie Herring,Vaz,Jean Bowen,Coelho,S,,,2023.0,Toyota,bZ4X,JTMABACA8PA016914,AZ6336,,False,False,False
4282,Active,Internet,1.0,4/4/24 19:38,4/4/24 19:38,Hds Program Lead - Get E-Price,Anthony Ruiz,Perez,Steven Henderson,Brouillette,,kelseymarquez@johnston-roberts.com,,2020.0,Honda,Civic Sedan,2HGFC1F36LH682165,4H503-2,,False,False,False
4282,Bad,Internet,1.0,4/4/24 20:13,4/4/24 20:13,EDMUNDS TRADE IN,Leslie Herring,Vaz,Mary Torres,Josloff,,kblack@johnston-roberts.com,,1900.0,,,,,,False,False,False
4282,Lost,Internet,1.0,4/4/24 20:49,4/4/24 20:49,Edmunds,Anthony Ruiz,Perez,Christine Harris DVM,Major,,nicholsdavid@moreno.com,,2024.0,Honda,HR-V,,,,False,False,False
4282,Sold,Internet,1.0,4/4/24 20:57,4/4/24 20:08,Cargurus,Jessica Thompson,Ferreira,Brianna Jensen,Feliz Sanchez,A,,,2019.0,Honda,CR-V,2HKRW2H59KH676289,AZ6321,4/4/24 21:50,False,False,False
4282,,,,4/4/24 22:22,,,Benjamin Shelton,Moronta,Nicole Jackson,Camilo,Mendes,jessedavis@johnston-roberts.com,,,,,,,,False,False,False
4282,Sold,Internet,1.0,4/4/24 22:24,4/4/24 22:24,Cargurus,Francisco Romero,Pena,Jonathan Williams,Semedo,M,jrussell@johnston-roberts.com,,2019.0,Honda,Accord,1HGCV2F36KA017511,4H851S-1,4/6/24 14:40,False,False,False
4282,Lost,Internet,1.0,4/4/24 23:30,4/4/24 23:30,Dealer Inspire - Website,Frederick Harrell,LeDuc,Craig Vasquez,Wandell,N,sandygarcia@johnston-roberts.com,,2022.0,Honda,HR-V,3CZRU6H16NM776451,AZ6371,,False,False,False
4282,Bad,Internet,1.0,4/5/24 1:43,4/5/24 1:43,Thirdparty Honda -,Heather Welch,Buonopane,John Smith,Ryan,,cassandrapierce@faulkner-howard.com,,2024.0,Honda,Pilot,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 1:55,4/5/24 1:55,"Carfax, Inc",Elizabeth Houston,Lemus,Lisa Burke,Singh,,emily79@gomez.org,,2021.0,Honda,CR-V,2HKRW2H2XMH626638,AZ6315,,False,False,False
4282,Active,Internet,1.0,4/5/24 2:16,4/5/24 2:16,Truecar/Truecar,Anthony Ruiz,Perez,Brian Irwin,Tyler,,belltina@johnston-roberts.com,,2024.0,Honda,CR-V Hybrid,2HKRS6H83RH809457,4H1087,,False,False,False
4282,Lost,Internet,1.0,4/5/24 3:29,4/5/24 3:30,Cargurus,Heather Welch,Buonopane,Michaela Johnson,Nogueira,,scottholmes@johnston-roberts.com,,2019.0,Honda,Accord Sedan,1HGCV2F36KA017511,4H851S-1,,False,False,False
4282,Active,Internet,1.0,4/5/24 4:03,4/5/24 4:03,Edmunds,Heather Welch,Buonopane,Adam Young,Chen,,rdavis@johnston-roberts.com,,2024.0,Honda,CR-V,,,,False,False,False
4282,Active,Phone,3.0,4/5/24 10:44,4/5/24 10:44,Facebook,Ronald Garcia,Calcano,John Smith,Medrano,,philip41@johnston-roberts.com,,,,,,,,False,False,False
4282,Sold,Internet,1.0,4/5/24 10:55,4/5/24 10:55,Dealer Inspire - Website,Frederick Harrell,LeDuc,Katrina Johnson,Levesque,Kevin,serranomitchell@johnston-roberts.com,,2024.0,Honda,CR-V,2HKRS4H76RH477042,4H1152,4/13/24 0:15,False,False,False
4282,Lost,Internet,1.0,4/5/24 11:37,4/5/24 11:37,Thirdparty Honda -,Anthony Ruiz,Perez,Anita Callahan,Hoban,,pdorsey@wyatt.com,pdorsey@wyatt.com,2021.0,Honda,CR-V,2HKRW2H53MH646059,4H719S-1,,False,False,False
4282,,,,4/5/24 11:40,,,Benjamin Shelton,Moronta,Kari Thomas,Francis,,jocelyn21@gomez.org,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/5/24 12:11,4/5/24 12:11,Cargurus - Digital Deal,Heather Welch,Buonopane,Brittney Thompson,Ortiz,,luke15@johnston-roberts.com,,2019.0,Honda,Accord Sedan,1HGCV2F36KA017511,4H851S-1,,False,False,False
4282,Lost,Internet,1.0,4/5/24 13:13,4/5/24 13:13,Hds Program Lead - Get E-Price,Anthony Ruiz,Perez,Sarah Gonzalez,Sutton,,cjohnson@boyd-coleman.biz,,2024.0,Honda,Pilot,5FNYG1H71RB032055,4H901,,False,False,False
4282,,,,4/5/24 13:48,,,Benjamin Shelton,Moronta,Donald Harris,Lapore,,robertsdonna@moon.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 14:09,4/5/24 14:09,Truecar/Truecar,Heather Welch,Buonopane,Steven Clark,Albright,,mariaburns@gomez.org,,2024.0,Honda,Civic Si,2HGFE1E51RH474362,4H1136,,False,False,False
4282,Active,Internet,1.0,4/5/24 14:19,4/5/24 14:19,Truecar/Truecar For The Straight Pipes,Anthony Ruiz,Perez,James Phillips,Lerch,,brendawalter@johnston-roberts.com,,2024.0,Honda,Civic Si,2HGFE1E51RH474362,4H1136,,True,True,False
4282,,,,4/5/24 14:43,,,Benjamin Shelton,Moronta,Michelle Howard,Montano Monsalve,,nbaker@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 15:20,4/5/24 15:20,Thirdparty Honda -,Anthony Ruiz,Perez,Christopher Alexander,Caissie,,flemingdeborah@coleman.info,,2024.0,Honda,Pilot,,,,False,False,False
4282,Active,Phone,3.0,4/5/24 15:53,4/5/24 15:53,Atamian Honda Website,Leslie Herring,Vaz,Johnny Meyer,Quinlan,,,,2024.0,Honda,CR-V,,,,False,False,False
4282,,,,4/5/24 16:28,,,Jerome Page,Matevosyan,Elizabeth Houston,Hunter,,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 17:14,4/5/24 17:14,Cargurus,Anthony Ruiz,Perez,Michael Brock,Ali,,owensjordan@johnston-roberts.com,,2024.0,Honda,Accord Sedan,1HGCY1F35RA000596,4H720L-1,,False,False,False
4282,Lost,Internet,1.0,4/5/24 17:42,4/5/24 17:42,Truecar/Truecar,Heather Welch,Buonopane,Kaitlin Gregory,Ryerson,,jacqueline62@johnston-roberts.com,,2024.0,Honda,Civic Sedan,2HGFE2F50RH566972,4H1130,,False,False,False
4282,Active,WebsiteChat,7.0,4/5/24 18:05,4/5/24 18:05,Podium - Webchat,Suzanne Thomas,Espinosa,Bryan Carson,P,,,,,,,,,,False,False,False
4282,Bad,WebsiteChat,7.0,4/5/24 18:07,4/5/24 18:07,Atamian Honda Website,Suzanne Thomas,Espinosa,Kaitlin Gregory,P,,,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 18:18,4/5/24 18:18,Hds Program Lead - Get E-Price,Leslie Herring,Vaz,Gregory Carter,Vogel,,stephaniesantos@wyatt.com,,2014.0,Honda,CR-V,2HKRM4H59EH714738,4H822S-1,,False,True,False
4282,Bad,Internet,1.0,4/5/24 19:00,4/5/24 19:00,Thirdparty Honda -,Elizabeth Houston,Lemus,Laura Myers,Burns,,alexanderthomas@villanueva.biz,,2024.0,Honda,CR-V,,,,False,False,False
4282,,,,4/5/24 19:04,,,Theresa Mays,Marinos,Jeremy Carroll,Tierney,,michellemata@stark.org,,,,,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 20:37,4/5/24 20:37,Edmunds,Leslie Herring,Vaz,Rita Vargas,Gibson,,carlosramirez@stark.org,,2023.0,Honda,CR-V,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 21:01,4/5/24 21:01,Cargurus Pre-Qualified,Elizabeth Houston,Lemus,John Deleon,Garcia,,tbraun@johnston-roberts.com,,2024.0,Honda,Accord Sedan,1HGCY1F35RA000596,4H720L-1,,False,False,False
4282,Lost,Internet,1.0,4/5/24 21:14,4/5/24 21:14,Capital One,Anthony Ruiz,Perez,Ronald Hayes,Rivera,,marvin66@johnston-roberts.com,,2019.0,Honda,CR-V,2HKRW2H88KH608978,4H1022-1,,False,False,False
4282,,,,4/5/24 21:16,,,Benjamin Shelton,Moronta,Victoria Delgado,O'hera,,,,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/5/24 21:31,4/5/24 21:31,Cargurus - Digital Deal,Leslie Herring,Vaz,Thomas Jenkins,Shannon,,kimberlywatkins@johnston-roberts.com,,2016.0,Honda,Pilot,5FNYF6H03GB123652,4H1122-1,,False,False,False
4282,Lost,Internet,1.0,4/5/24 23:22,4/5/24 23:22,Edmunds,Anthony Ruiz,Perez,Shane Lewis,Nicholson,,terri04@johnston-roberts.com,,2024.0,Honda,HR-V,,,,False,False,False
4282,Active,Internet,1.0,4/5/24 23:56,4/5/24 23:56,Truecar/Truecar,Leslie Herring,Vaz,Caroline Clark,Ann,,jlane@moreno.com,,2018.0,Mercedes-Benz,CLA,WDDSJ4GB0JN696633,4H634-1,,False,False,False
4282,Active,Internet,1.0,4/6/24 1:44,4/6/24 1:44,EDMUNDS TRADE IN,Anthony Ruiz,Perez,Tom Olson,Asadorian,,jenniferbaldwin@wyatt.com,,2024.0,Honda,CR-V,2HKRS4H46RH475748,4H788S,,False,False,False
4282,Active,Internet,1.0,4/6/24 4:06,4/6/24 4:06,Capital One,Leslie Herring,Vaz,Virginia Bradshaw,Santos,,cody43@johnston-roberts.com,,2021.0,Honda,CR-V,2HKRW2H26MH625194,4H798S-1,,False,False,False
4282,Active,Phone,3.0,4/6/24 10:39,4/6/24 10:39,Instagram,Ronald Garcia,Calcano,Deborah Hampton,Adames,,richardsonshannon@johnston-roberts.com,,,,,,,,False,False,False
4282,Active,Phone,3.0,4/6/24 10:41,4/6/24 10:41,Facebook,Ronald Garcia,Calcano,Thomas Jenkins,Pierre,,cchurch@johnston-roberts.com,,2022.0,Honda,HR-V,3CZRU6H52NM742090,AZ6337,,False,False,False
4282,Active,Phone,3.0,4/6/24 10:43,4/6/24 10:43,Facebook,Ronald Garcia,Calcano,Ricardo Mitchell,Pujols disla,Luis,kmcdonald@johnston-roberts.com,,2024.0,Honda,CR-V Hybrid,5J6RS6H57RL031756,4H926S,,False,False,False
4282,Active,Internet,1.0,4/6/24 12:47,4/6/24 12:47,"Carfax, Inc",Leslie Herring,Vaz,Chloe Monroe,Caram,,daniel64@johnston-roberts.com,,,,,,,,False,False,False
4282,Sold,Internet,1.0,4/6/24 12:48,4/6/24 13:56,Atamian Website Sales,Francisco Romero,Pena,William Bruce,Miller,M,fanderson@washington.com,,2024.0,Honda,Pilot,5FNYG1H84RB030776,4H790,4/6/24 15:09,False,False,False
4282,Lost,Internet,1.0,4/6/24 12:57,4/6/24 12:57,Truecar/Consumer Reports,Leslie Herring,Vaz,Frederick Harrell,Ehrlich,,stephanie20@stark.org,,2024.0,Honda,CR-V Hybrid,2HKRS6H92RH810608,4H1093SS,,False,False,False
4282,Active,Internet,1.0,4/6/24 13:06,4/6/24 13:06,EDMUNDS TRADE IN,Anthony Ruiz,Perez,Dennis Mann,Scalzi,,sandovalryan@johnston-roberts.com,,1900.0,,,,,,False,False,False
4282,Active,Internet,1.0,4/6/24 13:11,4/6/24 13:11,Hds Program Lead - Get E-Price,Leslie Herring,Vaz,Jonathan Williams,Pacheco,,christy35@wyatt.com,,2024.0,Honda,Civic Sedan,2HGFE2F58RH568453,4H1051S,,False,False,False
4282,Active,Phone,3.0,4/6/24 13:25,4/6/24 13:25,Referral,Jeremy Wood,Torra,Jason House,Kelly,,,,2020.0,Honda,CR-V,2HKRW2H84LH683422,4H855-1,,False,False,False
4282,Active,Walk-in,2.0,4/6/24 13:42,4/6/24 13:42,Location,Frederick Harrell,LeDuc,Timothy Hayden,Allery,G,wrightkathleen@moon.com,,2021.0,Honda,Passport,5FNYF8H50MB021390,4H1055-1,,False,False,False
4282,Lost,Walk-in,2.0,4/6/24 14:57,4/6/24 14:57,Location,Jessica Thompson,Ferreira,Curtis Murphy,Sabounjian,Ernestine,ralexander@stark.org,,2024.0,Honda,CR-V Hybrid,7FARS6H99RE066153,4H1164S,,False,True,False
4282,,,,4/6/24 15:00,,,Benjamin Shelton,Moronta,Jessica Graham,Kugabalasooriar,,brandy18@gomez.org,aanderson@gomez.org,,,,,,,False,False,False
4282,Lost,Internet,1.0,4/6/24 15:17,4/6/24 15:17,Truecar/Nea,Leslie Herring,Vaz,Kelly Haynes,Pacetti-Fitzgerald,,oyoung@johnston-roberts.com,,2020.0,Honda,CR-V,2HKRW2H84LH683422,4H855-1,,False,False,False
4282,Sold,Phone,3.0,4/6/24 15:21,4/6/24 15:21,Referral,Jeremy Wood,Torra,Jesse Sparks,Conroy,K,hendersonemma@johnston-roberts.com,,2021.0,Honda,Pilot,5FNYF6H36MB065977,4H1119-1,4/6/24 21:29,False,False,False
